[2026-05-20T10:51:32.270779+00:00] detect_docx_toc TOC Structured Document Tag (SDT) detected.
[2026-05-20T10:51:32.278784+00:00] PipelineOrchestrator TOC DETECTED = True
[2026-05-20T10:51:32.281488+00:00] PipelineOrchestrator Starting conversion pipeline for 'Printer_Setup_UserGuide.docx'.
[2026-05-20T10:51:32.281635+00:00] DocxToHtmlProcessor Converting 'Printer_Setup_UserGuide.docx' from DOCX to HTML.
[2026-05-20T10:51:32.284277+00:00] DocxToHtmlProcessor Opening DOCX archive: 'Printer_Setup_UserGuide.docx'.
[2026-05-20T10:51:32.285466+00:00] DocxToHtmlProcessor Reading relationships.
[2026-05-20T10:51:32.285564+00:00] DocxToHtmlProcessor Parsing relationships from 'word/_rels/document.xml.rels'.
[2026-05-20T10:51:32.286632+00:00] DocxToHtmlProcessor Extracted 246 relationship(s).
[2026-05-20T10:51:33.342940+00:00] TopicWriter Writing topic 'Checking the Nozzles Using the Product Control Panel' to .dita file.
[2026-05-20T10:51:33.342969+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.345564+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.346085+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.346185+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.347886+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.348168+00:00] topic_structure <steps> block built with 6 step(s).
[2026-05-20T10:51:33.348401+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.348467+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.348682+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.348753+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.353462+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.353841+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_nozzles_using_the_product_control_panel.dita' written successfully.
[2026-05-20T10:51:33.353897+00:00] TopicWriter Writing topic 'Checking the Nozzles Using a Computer Utility' to .dita file.
[2026-05-20T10:51:33.353930+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.359643+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.360838+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.361056+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.366947+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.367172+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T10:51:33.367727+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.368094+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.368216+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.368390+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.369540+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.369958+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.370206+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.370272+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.383939+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.384527+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_nozzles_using_a_computer_utility.dita' written successfully.
[2026-05-20T10:51:33.384589+00:00] TopicWriter Writing topic 'Print Head Cleaning' to .dita file.
[2026-05-20T10:51:33.384637+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.385027+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.385160+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.385414+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/print_head_cleaning.dita' written successfully.
[2026-05-20T10:51:33.385481+00:00] TopicWriter Writing topic 'Cleaning the Print Head Using the Product Control Panel' to .dita file.
[2026-05-20T10:51:33.385534+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.393368+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.395391+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.395691+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.400790+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.401208+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T10:51:33.401316+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.401457+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.401595+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.401745+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.402747+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.403007+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.403204+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.403243+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.412022+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.412454+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita' written successfully.
[2026-05-20T10:51:33.412505+00:00] TopicWriter Writing topic 'Cleaning the Print Head Using a Computer Utility' to .dita file.
[2026-05-20T10:51:33.412537+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.416239+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.416996+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.417149+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.420736+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.420882+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T10:51:33.421184+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.421348+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.421425+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.421517+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.421607+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.421839+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.422635+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.422685+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.430818+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.431250+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita' written successfully.
[2026-05-20T10:51:33.431300+00:00] TopicWriter Writing topic 'Power Cleaning' to .dita file.
[2026-05-20T10:51:33.431330+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.431659+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.431800+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.432003+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/power_cleaning.dita' written successfully.
[2026-05-20T10:51:33.432044+00:00] TopicWriter Writing topic 'Power Cleaning Using the Product Control Panel' to .dita file.
[2026-05-20T10:51:33.432072+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.432937+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.433134+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.433180+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.433933+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.434041+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.434106+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.434289+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T10:51:33.434357+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.434388+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.436790+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.437075+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/power_cleaning_using_the_product_control_panel.dita' written successfully.
[2026-05-20T10:51:33.437128+00:00] TopicWriter Writing topic 'Power Cleaning Using a Computer Utility' to .dita file.
[2026-05-20T10:51:33.437160+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.438597+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.438924+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.438981+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.440391+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.440496+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T10:51:33.440836+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.440954+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.441018+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.441078+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.441131+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.441161+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.444516+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.444832+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita' written successfully.
[2026-05-20T10:51:33.444882+00:00] TopicWriter Writing topic 'Print Head Alignment' to .dita file.
[2026-05-20T10:51:33.444911+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.445137+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.445212+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.445408+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/print_head_alignment.dita' written successfully.
[2026-05-20T10:51:33.445446+00:00] TopicWriter Writing topic 'Aligning the Print Head Using the Product Control Panel' to .dita file.
[2026-05-20T10:51:33.445474+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.447201+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.447564+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.447616+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.448841+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.449099+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T10:51:33.449256+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.449343+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.449399+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.449456+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.449590+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.449681+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.449781+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.449829+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.454289+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.454618+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/aligning_the_print_head_using_the_product_control_panel.dita' written successfully.
[2026-05-20T10:51:33.454667+00:00] TopicWriter Writing topic 'Cleaning the Paper Guide' to .dita file.
[2026-05-20T10:51:33.454697+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.455657+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.455933+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.456007+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.456783+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.457022+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T10:51:33.457093+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.457173+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.457301+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.457367+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.457423+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.457455+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.460794+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.461148+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_paper_guide.dita' written successfully.
[2026-05-20T10:51:33.461198+00:00] TopicWriter Writing topic 'Cleaning the Print Head Path' to .dita file.
[2026-05-20T10:51:33.461230+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.462788+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.463166+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.463261+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.464837+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.464946+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T10:51:33.465053+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.465113+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.465198+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.465255+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.465310+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.465363+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.465488+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.465545+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T10:51:33.465602+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.465653+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.465683+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.465751+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.470539+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.471049+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_print_head_path.dita' written successfully.
[2026-05-20T10:51:33.471100+00:00] TopicWriter Writing topic 'Checking the Number of Sheets Fed' to .dita file.
[2026-05-20T10:51:33.471131+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.471361+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.471434+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.471636+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_number_of_sheets_fed.dita' written successfully.
[2026-05-20T10:51:33.471675+00:00] TopicWriter Writing topic 'Checking the Number of Sheets on the LCD Screen' to .dita file.
[2026-05-20T10:51:33.471702+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.472161+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.472286+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.472331+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.472741+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.472962+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.473002+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.473033+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.474609+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.474865+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_number_of_sheets_on_the_lcd_screen.dita' written successfully.
[2026-05-20T10:51:33.474912+00:00] TopicWriter Writing topic 'Checking the Sheet Counter - Windows' to .dita file.
[2026-05-20T10:51:33.474941+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.476195+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.476469+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.476526+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.478616+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.479053+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T10:51:33.479152+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.479255+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.479314+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.479346+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.482620+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.482914+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_sheet_counter_windows.dita' written successfully.
[2026-05-20T10:51:33.482963+00:00] TopicWriter Writing topic 'Checking the Sheet Counter - Mac' to .dita file.
[2026-05-20T10:51:33.482993+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.484168+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.484398+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.484445+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.485457+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.486082+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.486178+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.486280+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.486314+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.486390+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.489985+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.490257+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/checking_the_sheet_counter_mac.dita' written successfully.
[2026-05-20T10:51:33.490305+00:00] TopicWriter Writing topic 'Cleaning and Transporting Your Product' to .dita file.
[2026-05-20T10:51:33.490334+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.490466+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.490528+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.490746+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/cleaning_and_transporting_your_product/cleaning_and_transporting_your_product.dita' written successfully.
[2026-05-20T10:51:33.490799+00:00] TopicWriter Writing topic 'Cleaning Your Product' to .dita file.
[2026-05-20T10:51:33.490829+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.491616+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.491811+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.491863+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.492445+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.492536+00:00] topic_structure <steps> block built with 6 step(s).
[2026-05-20T10:51:33.492605+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.492662+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.492735+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.492796+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.492827+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.492855+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.495287+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.495578+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/cleaning_and_transporting_your_product/cleaning_your_product.dita' written successfully.
[2026-05-20T10:51:33.495625+00:00] TopicWriter Writing topic 'Transporting Your Product' to .dita file.
[2026-05-20T10:51:33.495657+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.497378+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.497901+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.497973+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T10:51:33.499599+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.499696+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T10:51:33.499781+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.499846+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T10:51:33.499907+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.499961+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500038+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.500091+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500148+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.500199+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500273+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.500325+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500416+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.500468+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500548+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T10:51:33.500599+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T10:51:33.500649+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T10:51:33.500680+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T10:51:33.505701+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T10:51:33.506082+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/cleaning_and_transporting_your_product/transporting_your_product.dita' written successfully.
[2026-05-20T10:51:33.506131+00:00] TopicWriter Writing topic 'Copyright Notice' to .dita file.
[2026-05-20T10:51:33.506160+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T10:51:33.506303+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T10:51:33.506366+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T10:51:33.506588+00:00] TopicWriter Topic '/app/output/85938342-69aa-4cb2-bda3-900331c80862/cleaning_and_transporting_your_product/copyright_notice.dita' written successfully.
[2026-05-20T10:51:33.506631+00:00] TopicWriter All 63 topic file(s) written successfully.
[2026-05-20T10:51:33.509346+00:00] TopicWriter Finished writing .dita files.
[2026-05-20T10:51:33.512155+00:00] DitaMapBuilder Generating DITAMAP file.
[2026-05-20T10:51:33.517173+00:00] DitaMapBuilder DITAMAP generation complete.
[2026-05-20T10:51:33.526400+00:00] DitaPostProcessor Post-processing all generated DITA files.
[2026-05-20T10:51:33.532004+00:00] DitaPostProcessor Starting EMF->image conversion in '/app/output/85938342-69aa-4cb2-bda3-900331c80862/media'.
[2026-05-20T10:51:33.532560+00:00] DitaPostProcessor No EMF files converted (none found or all failed).
[2026-05-20T10:51:33.571943+00:00] DitaPostProcessor class is failing. Error: Failed to parse XML file '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita': mismatched tag: line 6, column 2872
[2026-05-20T10:51:33.587302+00:00] DitaPostProcessor Post-processing complete.
[2026-05-20T10:51:33.590681+00:00] PipelineOrchestrator Running concept reclassification pass on topic files.
[2026-05-20T10:51:33.591310+00:00] PipelineOrchestrator Concept reclassification complete — no files required updating.
[2026-05-20T10:51:33.591396+00:00] HyperlinkResolver Resolving internal hyperlinks.
[2026-05-20T10:51:33.594955+00:00] HyperlinkResolver Resolving internal hyperlinks in 63 DITA file(s) under '/app/output/85938342-69aa-4cb2-bda3-900331c80862'.
[2026-05-20T10:51:33.603675+00:00] HyperlinkResolver class is failing. Error: Failed to parse '/app/output/85938342-69aa-4cb2-bda3-900331c80862/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita': mismatched tag: line 6, column 2872
[2026-05-20T10:51:33.605054+00:00] HyperlinkResolver Hyperlink resolution complete -- no anchor xrefs required updating.
[2026-05-20T10:51:33.605114+00:00] HyperlinkResolver Hyperlink resolution complete.
[2026-05-20T10:51:33.607654+00:00] PipelineOrchestrator Running DTD compliance validation on all output files.
[2026-05-20T10:51:33.612184+00:00] DitaDtdValidator Starting DTD structural compliance check for all output files in '/app/output/85938342-69aa-4cb2-bda3-900331c80862'.
[2026-05-20T10:51:33.620883+00:00] DitaDtdValidator [PASS] 'adjusting_print_quality.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.620964+00:00] DitaDtdValidator [PASS] 'aligning_the_print_head_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.620996+00:00] DitaDtdValidator [PASS] 'checking_the_nozzles_using_a_computer_utility.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621022+00:00] DitaDtdValidator [PASS] 'checking_the_nozzles_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621048+00:00] DitaDtdValidator [PASS] 'checking_the_number_of_sheets_fed.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621073+00:00] DitaDtdValidator [PASS] 'checking_the_number_of_sheets_on_the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621097+00:00] DitaDtdValidator [PASS] 'checking_the_sheet_counter_mac.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621121+00:00] DitaDtdValidator [PASS] 'checking_the_sheet_counter_windows.dita' - This file is following DTD-compliant structure.
