[2026-05-20T09:14:06.351049+00:00] detect_docx_toc TOC Structured Document Tag (SDT) detected.
[2026-05-20T09:14:06.360301+00:00] PipelineOrchestrator TOC DETECTED = True
[2026-05-20T09:14:06.363565+00:00] PipelineOrchestrator Starting conversion pipeline for 'Printer_Setup_UserGuide.docx'.
[2026-05-20T09:14:06.363697+00:00] DocxToHtmlProcessor Converting 'Printer_Setup_UserGuide.docx' from DOCX to HTML.
[2026-05-20T09:14:06.366938+00:00] DocxToHtmlProcessor Opening DOCX archive: 'Printer_Setup_UserGuide.docx'.
[2026-05-20T09:14:06.368334+00:00] DocxToHtmlProcessor Reading relationships.
[2026-05-20T09:14:06.368455+00:00] DocxToHtmlProcessor Parsing relationships from 'word/_rels/document.xml.rels'.
[2026-05-20T09:14:06.369477+00:00] DocxToHtmlProcessor Extracted 246 relationship(s).
[2026-05-20T09:14:07.359456+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.359789+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.359924+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.360165+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/print_head_maintenance.dita' written successfully.
[2026-05-20T09:14:07.360206+00:00] TopicWriter Writing topic 'Print Head Nozzle Check' to .dita file.
[2026-05-20T09:14:07.360234+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.360534+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.360599+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.360787+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/print_head_nozzle_check.dita' written successfully.
[2026-05-20T09:14:07.360828+00:00] TopicWriter Writing topic 'Checking the Nozzles Using the Product Control Panel' to .dita file.
[2026-05-20T09:14:07.360858+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.362664+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.363092+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.363178+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.364657+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.364959+00:00] topic_structure <steps> block built with 6 step(s).
[2026-05-20T09:14:07.365193+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.365259+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.365444+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.365479+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.369923+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.370269+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_nozzles_using_the_product_control_panel.dita' written successfully.
[2026-05-20T09:14:07.370317+00:00] TopicWriter Writing topic 'Checking the Nozzles Using a Computer Utility' to .dita file.
[2026-05-20T09:14:07.370351+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.374346+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.375070+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.375218+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.378671+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.378943+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T09:14:07.379322+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.379541+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.379609+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.379730+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.380348+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.380533+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.380660+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.380699+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.388483+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.388952+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_nozzles_using_a_computer_utility.dita' written successfully.
[2026-05-20T09:14:07.389005+00:00] TopicWriter Writing topic 'Print Head Cleaning' to .dita file.
[2026-05-20T09:14:07.389036+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.389273+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.389351+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.389523+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/print_head_cleaning.dita' written successfully.
[2026-05-20T09:14:07.389562+00:00] TopicWriter Writing topic 'Cleaning the Print Head Using the Product Control Panel' to .dita file.
[2026-05-20T09:14:07.389591+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.392364+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.392959+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.393092+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.396185+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.396448+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T09:14:07.396521+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.396605+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.396697+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.396803+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.397413+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.397613+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.397830+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.397882+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.405304+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.405783+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_print_head_using_the_product_control_panel.dita' written successfully.
[2026-05-20T09:14:07.405847+00:00] TopicWriter Writing topic 'Cleaning the Print Head Using a Computer Utility' to .dita file.
[2026-05-20T09:14:07.405883+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.409416+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.410182+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.410338+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.413813+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.413939+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T09:14:07.414241+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.414408+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.414486+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.414577+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.414668+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.414834+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.415580+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.415621+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.423533+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.424000+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita' written successfully.
[2026-05-20T09:14:07.424057+00:00] TopicWriter Writing topic 'Power Cleaning' to .dita file.
[2026-05-20T09:14:07.424088+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.424413+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.424518+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.425169+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/power_cleaning.dita' written successfully.
[2026-05-20T09:14:07.425219+00:00] TopicWriter Writing topic 'Power Cleaning Using the Product Control Panel' to .dita file.
[2026-05-20T09:14:07.425249+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.426176+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.426390+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.426439+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.427165+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.427274+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.427343+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.427528+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T09:14:07.427597+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.427630+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.430173+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.430455+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/power_cleaning_using_the_product_control_panel.dita' written successfully.
[2026-05-20T09:14:07.430507+00:00] TopicWriter Writing topic 'Power Cleaning Using a Computer Utility' to .dita file.
[2026-05-20T09:14:07.430540+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.432107+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.432424+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.432479+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.433817+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.433936+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T09:14:07.434262+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.434372+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.434437+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.434497+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.434549+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.434581+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.437967+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.438267+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/power_cleaning_using_a_computer_utility.dita' written successfully.
[2026-05-20T09:14:07.438315+00:00] TopicWriter Writing topic 'Print Head Alignment' to .dita file.
[2026-05-20T09:14:07.438346+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.440232+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.440350+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.440601+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/print_head_alignment.dita' written successfully.
[2026-05-20T09:14:07.440644+00:00] TopicWriter Writing topic 'Aligning the Print Head Using the Product Control Panel' to .dita file.
[2026-05-20T09:14:07.440673+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.442186+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.442543+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.442595+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.443836+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.444101+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T09:14:07.444252+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.444337+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.444394+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.444450+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.444580+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.444670+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.444717+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.444753+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.449175+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.449513+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/aligning_the_print_head_using_the_product_control_panel.dita' written successfully.
[2026-05-20T09:14:07.449563+00:00] TopicWriter Writing topic 'Cleaning the Paper Guide' to .dita file.
[2026-05-20T09:14:07.449595+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.450541+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.450871+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.450964+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.451806+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.452061+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T09:14:07.452136+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.452198+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.452301+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.452359+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.452415+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.452446+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.455617+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.455991+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_paper_guide.dita' written successfully.
[2026-05-20T09:14:07.456042+00:00] TopicWriter Writing topic 'Cleaning the Print Head Path' to .dita file.
[2026-05-20T09:14:07.456076+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.457571+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.458049+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.458160+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.459745+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.459861+00:00] topic_structure <steps> block built with 5 step(s).
[2026-05-20T09:14:07.459972+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.460033+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.460118+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.460175+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.460230+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.460283+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.460406+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.460463+00:00] topic_structure <steps> block built with 3 step(s).
[2026-05-20T09:14:07.460518+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.460570+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.460600+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.460630+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.465365+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.465833+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_print_head_path.dita' written successfully.
[2026-05-20T09:14:07.465894+00:00] TopicWriter Writing topic 'Checking the Number of Sheets Fed' to .dita file.
[2026-05-20T09:14:07.465926+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.466169+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.466246+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.466462+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_number_of_sheets_fed.dita' written successfully.
[2026-05-20T09:14:07.466500+00:00] TopicWriter Writing topic 'Checking the Number of Sheets on the LCD Screen' to .dita file.
[2026-05-20T09:14:07.466529+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.466954+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.467080+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.467127+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.467517+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.467750+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.467794+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.467825+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.469282+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.469509+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_number_of_sheets_on_the_lcd_screen.dita' written successfully.
[2026-05-20T09:14:07.469551+00:00] TopicWriter Writing topic 'Checking the Sheet Counter - Windows' to .dita file.
[2026-05-20T09:14:07.469581+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.470527+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.470768+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.470820+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.471801+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.472163+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T09:14:07.472247+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.472343+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.472402+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.472433+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.475483+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.475772+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_sheet_counter_windows.dita' written successfully.
[2026-05-20T09:14:07.475820+00:00] TopicWriter Writing topic 'Checking the Sheet Counter - Mac' to .dita file.
[2026-05-20T09:14:07.475851+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.477116+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.477347+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.477395+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.478305+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.478937+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.479030+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.479167+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.479228+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.479273+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.483121+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.483395+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/checking_the_sheet_counter_mac.dita' written successfully.
[2026-05-20T09:14:07.483442+00:00] TopicWriter Writing topic 'Cleaning and Transporting Your Product' to .dita file.
[2026-05-20T09:14:07.483472+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.483804+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.483888+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.484103+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/cleaning_and_transporting_your_product/cleaning_and_transporting_your_product.dita' written successfully.
[2026-05-20T09:14:07.484166+00:00] TopicWriter Writing topic 'Cleaning Your Product' to .dita file.
[2026-05-20T09:14:07.484197+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.484847+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.485027+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.485075+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.485657+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.485805+00:00] topic_structure <steps> block built with 6 step(s).
[2026-05-20T09:14:07.485885+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.485944+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.486003+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.486056+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.486087+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.486116+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.488544+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.488866+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/cleaning_and_transporting_your_product/cleaning_your_product.dita' written successfully.
[2026-05-20T09:14:07.488915+00:00] TopicWriter Writing topic 'Transporting Your Product' to .dita file.
[2026-05-20T09:14:07.488947+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.490694+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.491159+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.491218+00:00] topic_structure Running convert_ol_to_steps on DITA body.
[2026-05-20T09:14:07.492889+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.492999+00:00] topic_structure <steps> block built with 2 step(s).
[2026-05-20T09:14:07.493065+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493128+00:00] topic_structure <steps> block built with 4 step(s).
[2026-05-20T09:14:07.493190+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493244+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.493322+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493375+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.493432+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493484+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.493560+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493612+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.493742+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493817+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.493901+00:00] topic_structure Converting <ol> list to DITA <steps>.
[2026-05-20T09:14:07.493953+00:00] topic_structure <steps> block built with 1 step(s).
[2026-05-20T09:14:07.494004+00:00] topic_structure convert_ol_to_steps completed.
[2026-05-20T09:14:07.494036+00:00] topic_structure Partitioning task body into context/steps/result.
[2026-05-20T09:14:07.499160+00:00] topic_structure Taskbody partitioning complete.
[2026-05-20T09:14:07.499568+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/cleaning_and_transporting_your_product/transporting_your_product.dita' written successfully.
[2026-05-20T09:14:07.499620+00:00] TopicWriter Writing topic 'Copyright Notice' to .dita file.
[2026-05-20T09:14:07.499652+00:00] topic_structure Converting HTML fragment to DITA body.
[2026-05-20T09:14:07.499838+00:00] topic_structure No section headings found — rendering flat body.
[2026-05-20T09:14:07.499919+00:00] topic_structure Flat DITA body rendered successfully.
[2026-05-20T09:14:07.500161+00:00] TopicWriter Topic '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/cleaning_and_transporting_your_product/copyright_notice.dita' written successfully.
[2026-05-20T09:14:07.500205+00:00] TopicWriter All 63 topic file(s) written successfully.
[2026-05-20T09:14:07.502905+00:00] TopicWriter Finished writing .dita files.
[2026-05-20T09:14:07.505485+00:00] DitaMapBuilder Generating DITAMAP file.
[2026-05-20T09:14:07.510595+00:00] DitaMapBuilder DITAMAP generation complete.
[2026-05-20T09:14:07.519818+00:00] DitaPostProcessor Post-processing all generated DITA files.
[2026-05-20T09:14:07.526159+00:00] DitaPostProcessor Starting EMF->image conversion in '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/media'.
[2026-05-20T09:14:07.526810+00:00] DitaPostProcessor No EMF files converted (none found or all failed).
[2026-05-20T09:14:07.567638+00:00] DitaPostProcessor class is failing. Error: Failed to parse XML file '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita': mismatched tag: line 6, column 2872
[2026-05-20T09:14:07.583176+00:00] DitaPostProcessor Post-processing complete.
[2026-05-20T09:14:07.586274+00:00] PipelineOrchestrator Running concept reclassification pass on topic files.
[2026-05-20T09:14:07.586847+00:00] PipelineOrchestrator Concept reclassification complete — no files required updating.
[2026-05-20T09:14:07.586962+00:00] HyperlinkResolver Resolving internal hyperlinks.
[2026-05-20T09:14:07.589510+00:00] HyperlinkResolver Resolving internal hyperlinks in 63 DITA file(s) under '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f'.
[2026-05-20T09:14:07.598621+00:00] HyperlinkResolver class is failing. Error: Failed to parse '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f/adjusting_print_quality/cleaning_the_print_head_using_a_computer_utility.dita': mismatched tag: line 6, column 2872
[2026-05-20T09:14:07.600065+00:00] HyperlinkResolver Hyperlink resolution complete -- no anchor xrefs required updating.
[2026-05-20T09:14:07.600133+00:00] HyperlinkResolver Hyperlink resolution complete.
[2026-05-20T09:14:07.603005+00:00] PipelineOrchestrator Running DTD compliance validation on all output files.
[2026-05-20T09:14:07.606024+00:00] DitaDtdValidator Starting DTD structural compliance check for all output files in '/app/output/e4d48806-8a5c-42e3-a626-75c715d55f5f'.
